article_id,article_version,related_num,r_ncd_id,r_ncd_version,last_updated
58747,50,6,335,1,2025-04-29 23:04:21.013000000
58747,52,1,53,1,2025-04-29 23:04:21.007000000
58747,52,2,352,1,2025-04-29 23:04:21.010000000
58747,52,3,361,1,2025-04-29 23:04:21.010000000
58747,52,4,365,1,2025-04-29 23:04:21.010000000
58747,52,5,369,1,2025-04-29 23:04:21.013000000
58747,52,6,335,1,2025-04-29 23:04:21.013000000
58747,54,1,53,1,2025-04-29 23:04:21.007000000
58747,54,2,352,1,2025-04-29 23:04:21.010000000
58747,54,3,361,1,2025-04-29 23:04:21.010000000
58747,54,4,365,1,2025-04-29 23:04:21.010000000
58747,54,5,369,1,2025-04-29 23:04:21.013000000
58747,54,6,335,1,2025-04-29 23:04:21.013000000
58747,56,1,53,1,2025-04-29 23:04:21.007000000
58747,56,2,352,1,2025-04-29 23:04:21.010000000
58747,56,3,361,1,2025-04-29 23:04:21.010000000
58747,56,4,365,1,2025-04-29 23:04:21.010000000
58747,56,5,369,1,2025-04-29 23:04:21.013000000
58747,56,6,335,1,2025-04-29 23:04:21.013000000
58748,3,1,372,1,2025-04-29 23:04:18.237000000
58749,4,1,372,1,2025-04-29 23:04:18.240000000
58751,6,1,0,1,2025-04-29 23:04:15.697000000
58752,2,1,0,1,2025-04-29 23:04:21.190000000
58756,20,1,372,1,2025-04-29 23:04:21.197000000
58756,22,1,372,1,2025-04-29 23:04:21.197000000
58756,24,1,372,1,2025-04-29 23:04:21.197000000
58759,9,1,0,1,2025-04-29 23:04:21.197000000
58759,11,1,0,1,2025-04-29 23:04:21.200000000
58761,50,1,53,1,2025-04-29 23:04:21.220000000
58761,50,2,352,1,2025-04-29 23:04:21.220000000
58761,50,3,361,1,2025-04-29 23:04:21.220000000
58761,50,4,365,1,2025-04-29 23:04:21.223000000
58761,50,5,369,1,2025-04-29 23:04:21.223000000
58761,50,6,335,1,2025-04-29 23:04:21.227000000
58761,52,1,53,1,2025-04-29 23:04:21.237000000
58761,52,2,352,1,2025-04-29 23:04:21.240000000
58761,52,3,361,1,2025-04-29 23:04:21.240000000
58761,52,4,365,1,2025-04-29 23:04:21.243000000
58761,52,5,369,1,2025-04-29 23:04:21.243000000
58761,52,6,335,1,2025-04-29 23:04:21.247000000
58761,55,1,53,1,2025-04-29 23:04:21.237000000
58761,55,2,352,1,2025-04-29 23:04:21.240000000
58761,55,3,361,1,2025-04-29 23:04:21.240000000
58761,55,4,365,1,2025-04-29 23:04:21.243000000
58761,55,5,369,1,2025-04-29 23:04:21.243000000
58761,55,6,335,1,2025-04-29 23:04:21.247000000
58761,57,1,53,1,2025-04-29 23:04:21.237000000
58761,57,2,352,1,2025-04-29 23:04:21.240000000
58761,57,3,361,1,2025-04-29 23:04:21.240000000
58761,57,4,365,1,2025-04-29 23:04:21.243000000
58761,57,5,369,1,2025-04-29 23:04:21.243000000
58761,57,6,335,1,2025-04-29 23:04:21.247000000
58761,60,1,53,1,2025-04-29 23:04:21.237000000
58761,60,2,352,1,2025-04-29 23:04:21.240000000
58761,60,3,361,1,2025-04-29 23:04:21.240000000
58761,60,4,365,1,2025-04-29 23:04:21.243000000
58761,60,5,369,1,2025-04-29 23:04:21.243000000
58761,60,6,335,1,2025-04-29 23:04:21.247000000
58761,62,1,53,1,2025-04-29 23:04:21.237000000
58761,62,2,352,1,2025-04-29 23:04:21.240000000
58761,62,3,361,1,2025-04-29 23:04:21.240000000
58761,62,4,365,1,2025-04-29 23:04:21.243000000
58761,62,5,369,1,2025-04-29 23:04:21.243000000
58761,62,6,335,1,2025-04-29 23:04:21.247000000
58761,64,1,53,1,2025-04-29 23:04:21.237000000
58761,64,2,352,1,2025-04-29 23:04:21.240000000
58761,64,3,361,1,2025-04-29 23:04:21.240000000
58761,64,4,365,1,2025-04-29 23:04:21.243000000
58761,64,5,369,1,2025-04-29 23:04:21.243000000
58761,64,6,335,1,2025-04-29 23:04:21.247000000
58765,5,1,0,1,2025-04-29 23:04:15.697000000
58769,7,1,0,1,2025-04-29 23:04:16.857000000
58770,5,1,0,1,2025-04-29 23:04:15.697000000
58772,4,1,0,1,2025-04-29 23:04:15.700000000
58774,14,1,64,1,2025-04-29 23:04:21.263000000
58774,14,2,14,1,2025-04-29 23:04:21.267000000
58774,14,3,129,1,2025-04-29 23:04:21.267000000
58774,14,4,338,1,2025-04-29 23:04:21.267000000
58774,16,1,64,1,2025-04-29 23:04:21.263000000
58774,16,2,14,1,2025-04-29 23:04:21.267000000
58774,16,3,129,1,2025-04-29 23:04:21.267000000
58774,16,4,338,1,2025-04-29 23:04:21.267000000
58774,19,1,64,1,2025-04-29 23:04:21.263000000
58774,19,2,14,1,2025-04-29 23:04:21.267000000
58774,19,3,129,1,2025-04-29 23:04:21.267000000
58774,19,4,338,1,2025-04-29 23:04:21.267000000
58774,22,1,64,1,2025-04-29 23:04:21.263000000
58774,22,2,14,1,2025-04-29 23:04:21.267000000
58774,22,3,129,1,2025-04-29 23:04:21.267000000
58774,22,4,338,1,2025-04-29 23:04:21.267000000
58777,11,1,0,1,2025-04-29 23:04:21.270000000
58778,3,1,112,1,2025-04-29 23:04:18.240000000
58780,3,1,112,1,2025-04-29 23:04:18.240000000
58781,3,1,0,1,2025-04-29 23:04:18.243000000
58782,3,1,0,1,2025-04-29 23:04:18.243000000
58783,4,1,0,1,2025-04-29 23:04:18.243000000
58786,4,1,0,1,2025-04-29 23:04:18.247000000
58788,14,1,217,1,2025-04-29 23:04:18.247000000
58788,16,1,217,1,2025-04-29 23:04:18.247000000
58790,13,1,217,1,2025-04-29 23:04:18.250000000
58790,14,1,217,1,2025-04-29 23:04:18.250000000
58791,2,1,372,1,2025-04-29 23:04:21.270000000
58792,2,1,0,1,2025-04-29 23:04:21.270000000
58795,15,1,0,1,2025-04-29 23:04:16.860000000
58797,15,1,0,1,2025-04-29 23:04:15.703000000
58798,4,1,222,1,2025-04-29 23:04:19.680000000
58798,4,2,190,1,2025-04-29 23:04:19.683000000
58801,73,1,333,1,2025-04-29 23:04:16.867000000
58801,77,1,333,1,2025-04-29 23:04:16.867000000
58801,80,1,333,1,2025-04-29 23:04:16.867000000
58802,3,1,223,1,2025-04-29 23:04:19.683000000
58802,3,2,190,1,2025-04-29 23:04:19.687000000
58808,12,1,217,1,2025-04-29 23:04:16.867000000
58810,11,1,217,1,2025-04-29 23:04:15.703000000
58812,69,2,333,1,2025-05-01 13:11:41.243000000
58812,73,2,333,1,2025-05-01 13:11:41.243000000
58812,76,2,333,1,2025-05-01 13:11:41.243000000
58814,11,1,176,1,2025-04-29 23:04:19.717000000
58817,6,1,0,1,2025-04-29 23:04:21.017000000
58819,2,1,0,1,2025-04-29 23:04:20.453000000
58821,7,1,0,1,2025-04-29 23:04:18.240000000
58822,3,1,0,1,2025-04-29 23:04:19.687000000
58823,4,1,0,1,2025-04-29 23:04:19.690000000
58824,3,1,119,1,2025-04-29 23:04:19.690000000
58824,3,2,330,1,2025-04-29 23:04:19.690000000
58824,3,3,190,1,2025-04-29 23:04:19.693000000
58828,11,1,0,1,2025-04-29 23:04:18.240000000
58828,12,1,0,1,2025-04-29 23:04:18.240000000
58833,17,1,0,1,2025-04-29 23:04:19.697000000
58835,4,1,0,1,2025-04-29 23:04:19.697000000
58836,20,1,0,1,2025-04-29 23:04:19.697000000
58837,4,1,0,1,2025-04-29 23:04:19.700000000
58853,3,1,0,1,2025-04-29 23:04:20.467000000
58855,6,1,0,1,2025-04-29 23:04:18.250000000
58865,16,1,0,1,2025-04-29 23:04:18.250000000
58865,19,1,0,1,2025-04-29 23:04:18.253000000
58865,23,1,0,1,2025-04-29 23:04:18.253000000
58865,24,1,0,1,2025-04-29 23:04:18.253000000
58867,16,1,0,1,2025-04-29 23:04:18.257000000
58867,19,1,0,1,2025-04-29 23:04:18.260000000
58867,22,1,0,1,2025-04-29 23:04:18.260000000
58867,23,1,0,1,2025-04-29 23:04:18.260000000
58872,4,1,0,1,2025-04-29 23:04:16.870000000
58872,6,1,0,1,2025-04-29 23:04:16.870000000
58873,5,1,0,1,2025-04-29 23:04:15.710000000
58873,7,1,0,1,2025-04-29 23:04:15.710000000
58876,8,1,0,1,2025-04-29 23:04:18.243000000
58883,6,1,0,1,2025-04-29 23:04:18.243000000
58887,4,1,0,1,2025-04-29 23:04:18.260000000
58889,5,1,0,1,2025-04-29 23:04:20.357000000
58890,8,1,0,1,2025-04-29 23:04:20.460000000
58893,9,1,0,1,2025-04-29 23:04:18.600000000
58893,15,1,0,1,2025-04-29 23:04:18.623000000
58893,18,1,0,1,2025-04-29 23:04:18.623000000
58894,8,1,0,1,2025-04-29 23:04:21.017000000
58896,2,1,64,1,2025-04-29 23:04:21.273000000
58896,2,2,129,1,2025-04-29 23:04:21.273000000
58897,4,1,0,1,2025-04-29 23:04:18.247000000
58899,10,1,223,1,2025-04-29 23:04:21.020000000
58900,2,1,0,1,2025-04-29 23:04:18.247000000
58903,6,1,131,1,2025-04-29 23:04:18.260000000
58903,6,2,232,1,2025-04-29 23:04:18.263000000
58903,6,3,217,1,2025-04-29 23:04:18.263000000
58903,6,4,47,1,2025-04-29 23:04:18.267000000
58903,6,5,139,1,2025-04-29 23:04:18.267000000
58903,6,6,315,1,2025-04-29 23:04:18.270000000
58904,6,1,131,1,2025-04-29 23:04:18.270000000
58904,6,2,232,1,2025-04-29 23:04:18.270000000
58904,6,3,217,1,2025-04-29 23:04:18.273000000
58904,6,4,47,1,2025-04-29 23:04:18.273000000
58904,6,5,139,1,2025-04-29 23:04:18.277000000
58904,6,6,315,1,2025-04-29 23:04:18.277000000
58905,4,1,0,1,2025-04-29 23:04:18.250000000
58906,3,1,0,1,2025-04-29 23:04:18.250000000
58907,2,1,0,1,2025-04-29 23:04:21.277000000
58912,7,1,0,1,2025-04-29 23:04:20.390000000
58915,7,1,372,1,2025-04-29 23:04:15.613000000
58916,3,1,372,1,2025-04-29 23:04:21.020000000
58917,80,1,0,1,2025-04-29 23:04:16.873000000
58917,83,1,0,1,2025-04-29 23:04:16.873000000
58917,85,1,0,1,2025-04-29 23:04:16.873000000
58917,86,1,0,1,2025-04-29 23:04:16.873000000
58917,90,1,0,1,2025-04-29 23:04:16.873000000
58918,74,1,0,1,2025-04-29 23:04:15.713000000
58918,77,1,0,1,2025-04-29 23:04:15.713000000
58918,79,1,0,1,2025-04-29 23:04:15.713000000
58918,83,1,0,1,2025-04-29 23:04:15.713000000
58919,2,1,0,1,2025-04-29 23:04:21.277000000
58921,10,1,0,1,2025-04-29 23:04:19.560000000
58922,12,1,0,1,2025-04-29 23:04:15.717000000
58923,5,1,0,1,2025-04-29 23:04:16.873000000
58924,4,1,0,1,2025-04-29 23:04:15.717000000
58928,7,1,223,1,2025-04-29 23:04:15.717000000
58929,3,1,0,1,2025-04-29 23:04:16.877000000
58930,2,1,372,1,2025-04-29 23:04:21.277000000
58943,5,1,0,1,2025-04-29 23:04:21.020000000
58944,2,1,281,1,2025-04-29 23:04:18.280000000
58947,2,1,281,1,2025-04-29 23:04:18.280000000
58953,4,1,372,1,2025-04-29 23:04:18.280000000
58954,4,1,372,1,2025-04-29 23:04:18.283000000
58955,4,1,0,1,2025-04-29 23:04:16.877000000
58956,4,1,0,1,2025-04-29 23:04:15.720000000
58958,2,1,0,1,2025-04-29 23:04:18.250000000
58959,2,1,0,1,2025-04-29 23:04:20.370000000
58960,7,1,0,1,2025-04-29 23:04:15.720000000
58961,8,1,0,1,2025-04-29 23:04:16.880000000
58963,8,1,198,1,2025-04-29 23:04:19.707000000
58963,10,1,198,1,2025-04-29 23:04:19.707000000
58966,3,1,217,1,2025-04-29 23:04:18.283000000
58967,4,1,217,1,2025-04-29 23:04:18.287000000
58973,20,1,372,1,2025-04-29 23:04:18.293000000
58973,22,1,372,2,2025-04-30 17:06:37.063000000
58973,24,1,372,2,2025-04-30 17:06:37.063000000
58973,26,1,372,2,2025-04-30 17:06:37.063000000
58975,20,1,372,1,2025-04-29 23:04:18.300000000
58975,22,1,372,2,2025-04-30 17:06:10.290000000
58975,24,1,372,2,2025-04-30 17:06:10.290000000
58975,26,1,372,2,2025-04-30 17:06:10.290000000
58977,3,1,0,1,2025-04-29 23:04:18.253000000
58982,17,1,322,1,2024-08-14 14:53:08.797000000
58982,19,1,322,1,2025-04-29 23:04:18.253000000
58984,4,1,0,1,2025-04-29 23:04:20.420000000
58988,21,1,372,1,2025-04-29 23:04:15.613000000
58988,24,1,372,1,2025-04-29 23:04:15.627000000
58991,2,1,0,1,2025-04-29 23:04:20.443000000
58993,9,1,0,1,2025-04-29 23:04:18.300000000
58993,11,1,0,1,2025-04-29 23:04:18.303000000
58993,14,1,0,1,2025-04-29 23:04:18.303000000
58993,16,1,0,1,2025-04-29 23:04:18.303000000
58995,9,1,0,1,2025-04-29 23:04:18.303000000
58995,11,1,0,1,2025-04-29 23:04:18.307000000
58995,13,1,0,1,2025-04-29 23:04:18.307000000
58995,14,1,0,1,2025-04-29 23:04:18.307000000
58996,27,1,372,1,2025-04-29 23:04:18.310000000
58996,30,1,372,1,2025-04-29 23:04:18.313000000
58997,25,1,372,1,2025-04-29 23:04:18.317000000
58997,28,1,372,1,2025-04-29 23:04:18.320000000
58998,18,1,372,1,2025-04-29 23:04:21.023000000
58998,19,1,372,1,2025-04-29 23:04:21.027000000
59001,3,1,0,1,2025-04-29 23:04:18.253000000
59004,18,1,372,1,2025-04-29 23:04:21.280000000
59004,20,1,372,2,2025-04-30 19:45:30.923000000
59005,8,1,53,1,2025-04-29 23:04:15.630000000
59005,8,2,352,1,2025-04-29 23:04:15.633000000
59005,8,3,361,1,2025-04-29 23:04:15.637000000
59005,8,4,365,1,2025-04-29 23:04:15.637000000
59005,8,5,369,1,2025-04-29 23:04:15.640000000
59005,8,6,335,1,2025-04-29 23:04:15.643000000
59006,4,1,0,1,2025-04-29 23:04:21.027000000
59007,4,1,53,1,2025-04-29 23:04:21.030000000
59007,4,2,352,1,2025-04-29 23:04:21.030000000
59007,4,3,361,1,2025-04-29 23:04:21.030000000
59007,4,4,365,1,2025-04-29 23:04:21.033000000
59007,4,5,369,1,2025-04-29 23:04:21.033000000
59007,4,6,335,1,2025-04-29 23:04:21.037000000
59015,3,1,0,1,2025-04-29 23:04:15.643000000
59017,3,1,53,1,2025-04-29 23:04:18.323000000
59017,3,2,352,1,2025-04-29 23:04:18.323000000
59017,3,3,361,1,2025-04-29 23:04:18.327000000
59017,3,4,365,1,2025-04-29 23:04:18.327000000
59017,3,5,369,1,2025-04-29 23:04:18.330000000
59017,3,6,335,1,2025-04-29 23:04:18.330000000
59018,3,1,53,1,2025-04-29 23:04:18.333000000
59018,3,2,352,1,2025-04-29 23:04:18.333000000
59018,3,3,361,1,2025-04-29 23:04:18.337000000
59018,3,4,365,1,2025-04-29 23:04:18.337000000
59018,3,5,369,1,2025-04-29 23:04:18.340000000
59018,3,6,335,1,2025-04-29 23:04:18.340000000
59020,2,1,53,1,2025-04-29 23:04:21.283000000
59020,2,2,352,1,2025-04-29 23:04:21.283000000
59020,2,3,361,1,2025-04-29 23:04:21.287000000
59020,2,4,365,1,2025-04-29 23:04:21.287000000
59020,2,5,369,1,2025-04-29 23:04:21.290000000
59020,2,6,335,1,2025-04-29 23:04:21.290000000
59028,8,1,0,1,2025-04-29 23:04:18.257000000
59030,9,1,0,1,2025-04-29 23:04:18.257000000
59032,6,1,0,1,2025-04-29 23:04:18.343000000
59032,7,1,0,1,2025-04-29 23:04:18.343000000
59034,6,1,0,1,2025-04-29 23:04:18.343000000
59034,7,1,0,1,2025-04-29 23:04:18.343000000
59036,13,1,0,1,2025-04-29 23:04:18.257000000
59036,15,1,0,1,2025-04-29 23:04:18.260000000
59036,17,1,0,1,2025-04-29 23:04:18.260000000
59036,20,1,0,1,2025-04-29 23:04:18.260000000
59040,12,1,0,1,2025-04-29 23:04:18.260000000
59042,13,1,366,1,2025-04-29 23:04:18.260000000
59049,16,1,292,1,2025-04-29 23:04:15.723000000
59049,16,2,288,1,2025-04-29 23:04:15.723000000
59049,16,3,294,1,2025-04-29 23:04:15.727000000
59051,5,1,0,1,2025-04-29 23:04:21.037000000
59051,6,1,0,1,2025-04-29 23:04:21.040000000
59055,7,1,0,1,2025-04-29 23:04:18.343000000
59055,11,1,0,1,2025-04-29 23:04:18.343000000
59055,12,1,0,1,2025-04-29 23:04:18.343000000
59055,14,1,0,1,2025-04-29 23:04:18.343000000
59056,7,1,0,1,2025-04-29 23:04:18.347000000
59056,10,1,0,1,2025-04-29 23:04:18.347000000
59056,11,1,0,1,2025-04-29 23:04:18.347000000
59058,2,1,372,1,2025-04-29 23:04:15.647000000
59060,3,1,0,1,2025-04-29 23:04:20.490000000
59063,4,1,0,1,2025-04-29 23:04:21.040000000
59066,9,1,0,1,2025-04-29 23:04:21.040000000
59066,10,1,0,1,2025-04-29 23:04:21.040000000
59069,5,1,0,1,2025-04-29 23:04:15.647000000
59070,4,1,0,1,2025-04-29 23:04:15.650000000
59078,3,1,0,1,2025-04-29 23:04:20.430000000
59079,3,1,0,1,2025-04-29 23:04:18.347000000
59084,4,1,0,1,2025-04-29 23:04:21.040000000
59085,2,1,321,1,2025-04-29 23:04:19.700000000
59085,2,2,190,1,2025-04-29 23:04:19.700000000
59086,20,1,0,1,2025-04-29 23:04:15.727000000
59086,21,1,0,1,2025-04-29 23:04:15.727000000
59088,6,1,0,1,2025-04-29 23:04:20.440000000
59090,2,1,0,1,2025-04-29 23:04:21.293000000
59101,17,1,0,1,2025-04-29 23:04:19.750000000
59101,20,1,0,1,2025-04-30 16:38:29.197000000
59101,23,1,0,1,2025-07-13 17:22:26.660000000
59101,27,1,0,1,2025-07-13 17:22:26.660000000
59105,23,1,158,1,2025-04-29 23:04:19.727000000
59105,26,1,158,1,2025-07-13 16:48:56.767000000
59105,30,1,158,1,2025-07-13 16:48:56.767000000
59105,33,1,158,1,2025-07-13 16:48:56.767000000
59109,7,1,0,1,2025-04-29 23:04:15.650000000
59111,2,1,0,1,2025-04-29 23:04:18.263000000
59112,4,1,0,1,2025-04-29 23:04:21.043000000
59114,3,1,0,1,2025-04-29 23:04:18.267000000
59115,3,1,0,1,2025-04-29 23:04:18.347000000
59116,2,1,372,1,2025-04-29 23:04:21.293000000
59117,2,1,0,1,2025-04-29 23:04:21.297000000
59118,2,1,0,1,2025-04-29 23:04:21.297000000
59121,3,1,0,1,2025-04-29 23:04:21.297000000
59123,9,1,281,7,2023-05-09 17:43:03.797000000
59123,9,2,372,2,2023-05-09 17:43:25.283000000
59123,28,1,0,1,2025-04-29 23:04:15.730000000
59125,26,1,281,7,2023-05-09 17:43:03.797000000
59125,26,2,372,2,2023-05-09 17:43:25.283000000
59125,38,1,0,1,2025-04-29 23:04:16.880000000
59126,5,1,0,1,2025-04-29 23:04:21.043000000
59127,3,1,0,1,2025-04-29 23:04:18.267000000
59130,3,1,372,1,2025-04-29 23:04:18.350000000
59131,3,1,372,1,2025-04-29 23:04:18.350000000
59132,5,1,0,1,2025-04-29 23:04:21.043000000
59134,3,1,0,1,2025-04-29 23:04:18.353000000
59135,3,1,0,1,2025-04-29 23:04:18.353000000
59136,5,1,0,1,2025-04-29 23:04:18.270000000
59137,3,1,0,1,2025-04-29 23:04:18.270000000
59138,3,1,0,1,2025-04-29 23:04:18.270000000
59139,3,1,0,1,2025-04-29 23:04:18.270000000
59140,2,1,0,1,2025-04-29 23:04:18.273000000
59142,4,1,0,1,2025-04-29 23:04:18.353000000
59144,3,1,0,1,2025-04-29 23:04:18.357000000
59148,5,1,0,1,2025-04-29 23:04:18.273000000
59151,4,1,11,1,2025-04-29 23:04:18.357000000
59151,4,2,135,1,2025-04-29 23:04:18.360000000
59151,4,3,15,1,2025-04-29 23:04:18.360000000
59154,11,1,0,1,2025-04-29 23:04:21.047000000
59154,12,1,0,1,2025-04-29 23:04:21.047000000
59155,3,1,11,1,2025-04-29 23:04:18.363000000
59155,3,2,135,1,2025-04-29 23:04:18.363000000
59155,3,3,15,1,2025-04-29 23:04:18.367000000
59158,9,1,0,1,2025-04-29 23:04:18.273000000
59160,10,1,0,1,2025-04-29 23:04:18.277000000
59160,12,1,0,1,2025-04-29 23:04:18.277000000
59160,13,1,0,1,2025-04-29 23:04:18.277000000
59161,2,1,0,1,2025-04-29 23:04:21.300000000
59163,6,1,0,1,2025-04-29 23:04:21.047000000
59170,5,1,0,1,2025-04-29 23:04:18.277000000
59175,10,1,366,1,2025-04-29 23:04:18.367000000
59175,10,2,1,1,2025-04-29 23:04:18.370000000
59177,11,1,366,1,2025-04-29 23:04:18.370000000
59177,11,2,1,1,2025-04-29 23:04:18.370000000
59179,9,1,0,1,2025-04-29 23:04:18.373000000
59179,10,1,0,1,2025-04-29 23:04:18.373000000
59181,7,1,0,1,2025-04-29 23:04:18.373000000
59181,8,1,0,1,2025-04-29 23:04:18.373000000
59184,2,1,0,1,2025-04-29 23:04:18.280000000
59186,20,1,0,1,2025-04-29 23:04:18.280000000
59186,22,1,0,1,2025-04-29 23:04:18.280000000
59192,15,1,0,1,2025-04-29 23:04:18.280000000
59195,5,1,0,1,2025-04-29 23:04:15.733000000
59197,7,1,0,1,2025-04-29 23:04:16.880000000
59205,3,1,0,1,2025-04-29 23:04:18.283000000
59211,3,1,0,1,2025-04-29 23:04:18.373000000
59212,3,1,0,1,2025-04-29 23:04:18.377000000
59213,2,1,0,1,2025-04-29 23:04:20.447000000
59215,7,1,366,1,2025-04-29 23:04:21.050000000
59215,8,1,366,1,2025-04-29 23:04:21.050000000
59216,2,1,0,1,2025-04-29 23:04:20.380000000
59217,4,1,0,1,2025-04-29 23:04:20.297000000
59218,4,1,0,1,2025-04-29 23:04:20.300000000
59219,12,1,225,1,2025-04-29 23:04:19.703000000
59219,12,2,190,1,2025-04-29 23:04:19.707000000
59220,5,1,0,1,2025-04-29 23:04:20.350000000
59233,18,1,0,1,2025-04-29 23:04:20.010000000
59237,2,1,0,1,2025-04-29 23:04:21.300000000
59242,2,1,0,1,2025-04-29 23:04:21.053000000
59244,17,1,0,1,2025-04-29 23:04:18.377000000
59246,17,1,0,1,2025-04-29 23:04:18.380000000
59249,8,1,0,1,2025-04-29 23:04:16.880000000
59249,9,1,0,1,2025-04-29 23:04:16.880000000
59250,7,1,0,1,2025-04-29 23:04:15.733000000
59250,8,1,0,1,2025-04-29 23:04:15.733000000
59251,2,1,0,1,2025-04-29 23:04:20.443000000
59253,2,1,0,1,2025-04-29 23:04:21.053000000
59254,3,1,372,1,2025-04-29 23:04:21.413000000
59257,11,1,0,1,2025-04-29 23:04:21.300000000
59259,8,1,366,1,2025-04-29 23:04:21.303000000
59261,5,1,0,1,2025-04-29 23:04:21.303000000
59261,7,1,0,1,2025-04-29 23:04:21.303000000
59268,27,1,179,1,2025-04-29 23:04:16.887000000
59270,26,1,179,1,2025-04-29 23:04:15.740000000
59275,3,1,0,1,2025-04-29 23:04:18.283000000
59276,2,1,0,1,2025-04-29 23:04:18.287000000
59277,4,1,0,1,2025-04-29 23:04:18.287000000
59278,3,1,372,1,2025-04-29 23:04:18.380000000
59279,3,1,372,1,2025-04-29 23:04:18.380000000
59280,4,1,0,1,2025-04-29 23:04:18.287000000
59281,5,1,0,1,2025-04-29 23:04:18.290000000
59283,5,1,0,1,2025-04-29 23:04:16.887000000
59284,2,1,0,1,2025-04-29 23:04:18.290000000
59285,3,1,0,1,2025-04-29 23:04:15.740000000
59287,2,1,0,1,2025-04-29 23:04:21.053000000
59288,3,1,0,1,2025-04-29 23:04:18.290000000
59289,3,1,366,1,2025-04-29 23:04:21.057000000
59292,5,1,0,1,2025-04-29 23:04:21.057000000
59292,6,1,0,1,2025-04-29 23:04:21.057000000
59295,6,1,0,1,2025-04-29 23:04:21.060000000
59297,3,1,0,1,2025-04-29 23:04:18.293000000
59299,5,1,64,1,2025-04-29 23:04:21.060000000
59299,5,2,14,1,2025-04-29 23:04:21.060000000
59299,5,3,129,1,2025-04-29 23:04:21.063000000
59299,5,4,338,1,2025-04-29 23:04:21.063000000
59299,8,1,64,1,2025-04-29 23:04:21.067000000
59299,8,2,14,1,2025-04-29 23:04:21.067000000
59299,8,3,129,1,2025-04-29 23:04:21.070000000
59299,8,4,338,1,2025-04-29 23:04:21.070000000
59299,10,1,64,1,2025-04-29 23:04:21.067000000
59299,10,2,14,1,2025-04-29 23:04:21.067000000
59299,10,3,129,1,2025-04-29 23:04:21.070000000
59299,10,4,338,1,2025-04-29 23:04:21.070000000
59299,12,1,64,1,2025-04-29 23:04:21.067000000
59299,12,2,14,1,2025-04-29 23:04:21.067000000
59299,12,3,129,1,2025-04-29 23:04:21.070000000
59299,12,4,338,1,2025-04-29 23:04:21.070000000
59301,2,1,0,1,2025-04-29 23:04:21.070000000
59302,2,1,0,1,2025-04-29 23:04:20.447000000
59303,3,1,0,1,2025-04-29 23:04:18.293000000
59306,2,1,366,1,2025-04-29 23:04:21.307000000
59309,4,1,0,1,2025-04-29 23:04:18.293000000
59311,9,1,1,1,2025-04-29 23:04:18.593000000
59311,9,2,366,1,2025-04-29 23:04:18.597000000
59318,12,1,0,1,2025-04-29 23:04:21.070000000
59319,5,1,0,1,2025-04-29 23:04:20.460000000
59323,4,1,0,1,2025-04-29 23:04:18.297000000
59325,4,1,366,1,2025-04-29 23:04:18.383000000
59325,4,2,1,1,2025-04-29 23:04:18.387000000
59326,3,1,366,1,2025-04-29 23:04:18.387000000
59326,3,2,1,1,2025-04-29 23:04:18.390000000
59327,5,1,0,1,2025-04-29 23:04:20.443000000
59328,10,1,0,1,2025-04-29 23:04:20.470000000
59329,2,1,0,1,2025-04-29 23:04:21.307000000
59330,6,1,222,1,2025-04-29 23:04:19.707000000
59330,6,2,190,1,2025-04-29 23:04:19.710000000
59332,11,1,0,1,2025-04-29 23:04:18.297000000
59333,3,1,0,1,2025-04-29 23:04:18.390000000
59334,3,1,0,1,2025-04-29 23:04:18.390000000
59340,2,1,0,1,2025-04-29 23:04:20.480000000
59343,4,1,0,1,2025-04-29 23:04:15.650000000
59344,4,1,0,1,2025-04-29 23:04:21.073000000
59350,11,1,0,1,2025-04-29 23:04:18.300000000
59350,17,1,0,1,2025-04-29 23:04:18.300000000
59350,19,1,0,1,2025-04-29 23:04:18.300000000
59353,5,1,0,1,2025-04-29 23:04:18.393000000
59354,5,1,0,1,2025-04-29 23:04:18.393000000
59355,6,1,0,1,2025-04-29 23:04:21.073000000
59356,3,1,0,1,2025-04-29 23:04:21.073000000
59357,4,1,0,1,2025-04-29 23:04:21.077000000
59360,2,1,0,1,2025-04-29 23:04:21.307000000
59366,5,1,179,1,2025-04-29 23:04:16.890000000
59367,5,1,179,1,2025-04-29 23:04:15.743000000
59369,2,1,0,1,2025-04-29 23:04:21.310000000
59371,3,1,147,1,2025-04-29 23:04:18.300000000
59371,4,1,147,1,2025-04-29 23:04:18.300000000
59374,8,1,0,1,2025-04-29 23:04:21.077000000
59374,11,1,0,1,2025-04-29 23:04:21.080000000
59374,12,1,0,1,2025-04-29 23:04:21.080000000
59374,14,1,0,1,2025-04-29 23:04:21.080000000
59380,3,1,0,1,2025-04-29 23:04:15.650000000
59382,4,1,0,1,2025-04-29 23:04:21.080000000
59383,2,1,0,1,2025-04-29 23:04:20.437000000
59386,3,1,0,1,2025-04-29 23:04:18.393000000
59386,4,1,0,1,2025-04-29 23:04:18.393000000
59394,2,1,0,1,2025-04-29 23:04:15.653000000
59397,2,1,0,1,2025-04-29 23:04:19.710000000
59399,3,1,0,1,2025-04-29 23:04:19.710000000
59401,3,1,0,1,2025-04-29 23:04:18.397000000
59401,4,1,0,1,2025-04-29 23:04:18.397000000
59402,2,1,65,1,2025-04-29 23:04:19.713000000
