article_id,article_version,url_type_id,url_id,"url","url_name",sort_order,last_updated,"url_description"
56989,11,2,2,"http://","",2,2023-11-08 16:59:19.890000000,""
56989,11,3,3,"http://","",3,2023-11-08 16:59:19.893000000,""
56989,11,4,4,"http://","",4,2023-11-08 16:59:19.897000000,""
56995,15,1,1,"http://","",1,2024-02-28 14:33:00.550000000,""
56995,15,2,2,"http://","",2,2024-02-28 14:33:00.557000000,""
56995,15,3,3,"http://","",3,2024-02-28 14:33:00.560000000,""
56995,15,4,4,"http://","",4,2024-02-28 14:33:00.560000000,""
56997,18,1,1,"http://","",1,2025-04-30 19:24:05.920000000,""
56997,18,2,2,"http://","",2,2025-04-30 19:24:05.927000000,""
56997,18,3,3,"http://","",3,2025-04-30 19:24:05.930000000,""
56997,18,4,4,"http://","",4,2025-04-30 19:24:05.930000000,""
56998,10,1,1,"http://","",1,2023-11-15 12:09:43.420000000,""
56998,10,2,2,"http://","",2,2023-11-15 12:09:43.423000000,""
56998,10,3,3,"http://","",3,2023-11-15 12:09:43.430000000,""
56998,10,4,4,"http://","",4,2023-11-15 12:09:43.433000000,""
57020,5,1,1,"http://","",1,2023-11-20 14:53:05.480000000,""
57020,5,2,2,"http://","",2,2023-11-20 14:53:05.483000000,""
57020,5,3,3,"http://","",3,2023-11-20 14:53:05.487000000,""
57020,5,4,4,"http://","",4,2023-11-20 14:53:05.487000000,""
57021,19,1,1,"http://","",1,2024-01-29 16:47:57.793000000,""
57021,19,2,2,"http://","",2,2024-01-29 16:47:57.800000000,""
57021,19,3,3,"http://","",3,2024-01-29 16:47:57.800000000,""
57021,19,4,4,"http://","",4,2024-01-29 16:47:57.807000000,""
57024,15,1,1,"http://","",1,2024-03-01 16:07:09.087000000,""
57024,15,2,2,"http://","",2,2024-03-01 16:07:09.087000000,""
57024,15,3,3,"http://","",3,2024-03-01 16:07:09.090000000,""
57024,15,4,4,"http://","",4,2024-03-01 16:07:09.093000000,""
57025,21,1,1,"http://","",1,2025-01-24 13:58:49.860000000,""
57025,21,2,2,"http://","",2,2025-01-24 13:58:49.863000000,""
57025,21,3,3,"http://","",3,2025-01-24 13:58:49.867000000,""
57025,21,4,4,"http://","",4,2025-01-24 13:58:49.867000000,""
57029,10,1,1,"http://","",1,2022-10-28 13:23:02.833000000,""
57029,10,2,2,"http://","",2,2022-10-28 13:23:02.837000000,""
57029,10,3,3,"http://","",3,2022-10-28 13:23:02.840000000,""
57029,10,4,4,"http://","",4,2022-10-28 13:23:02.840000000,""
57030,10,1,1,"http://","",1,2020-09-24 18:45:51.220000000,""
57030,10,2,2,"http://","",2,2020-09-24 18:45:51.220000000,""
57030,10,3,3,"http://","",3,2020-09-24 18:45:51.220000000,""
57030,10,4,4,"http://","",4,2020-09-24 18:45:51.220000000,""
57034,11,1,1,"http://","",1,2024-11-08 16:17:10.490000000,""
57034,11,2,2,"http://","",2,2024-11-08 16:17:10.493000000,""
57034,11,3,3,"http://","",3,2024-11-08 16:17:10.497000000,""
57034,11,4,4,"http://","",4,2024-11-08 16:17:10.497000000,""
57037,24,1,1,"http://","",1,2025-08-22 13:16:38.630000000,""
57037,24,2,2,"http://","",2,2025-08-22 13:16:38.630000000,""
57037,24,3,3,"http://","",3,2025-08-22 13:16:38.633000000,""
57037,24,4,4,"http://","",4,2025-08-22 13:16:38.640000000,""
57038,16,1,1,"http://","",1,2025-08-29 17:00:59.797000000,""
57038,16,2,2,"http://","",2,2025-08-29 17:00:59.800000000,""
57038,16,3,3,"http://","",3,2025-08-29 17:00:59.813000000,""
57038,16,4,4,"http://","",4,2025-08-29 17:00:59.833000000,""
57039,9,1,1,"http://","",1,2025-08-29 16:39:28.133000000,""
57039,9,2,2,"http://","",2,2025-08-29 16:39:28.140000000,""
57039,9,3,3,"http://","",3,2025-08-29 16:39:28.140000000,""
57039,9,4,4,"http://","",4,2025-08-29 16:39:28.143000000,""
57040,25,1,1,"http://","",1,2025-07-29 15:15:00.900000000,""
57040,25,2,2,"http://","",2,2025-07-29 15:15:00.903000000,""
57040,25,3,3,"http://","",3,2025-07-29 15:15:00.907000000,""
57040,25,4,4,"http://","",4,2025-07-29 15:15:00.910000000,""
57041,20,1,1,"http://","",1,2025-09-18 17:21:07.247000000,""
57041,20,2,2,"http://","",2,2025-09-18 17:21:07.250000000,""
57041,20,3,3,"http://","",3,2025-09-18 17:21:07.253000000,""
57041,20,4,4,"http://","",4,2025-09-18 17:21:07.257000000,""
57043,23,1,1,"http://","",1,2025-09-18 18:06:38.560000000,""
57043,23,2,2,"http://","",2,2025-09-18 18:06:38.560000000,""
57043,23,3,3,"http://","",3,2025-09-18 18:06:38.563000000,""
57043,23,4,4,"http://","",4,2025-09-18 18:06:38.567000000,""
57044,21,1,1,"http://","",1,2026-01-12 19:06:54.733000000,""
57044,21,2,2,"http://","",2,2026-01-12 19:06:54.737000000,""
57044,21,3,3,"http://","",3,2026-01-12 19:06:54.740000000,""
57044,21,4,4,"http://","",4,2026-01-12 19:06:54.743000000,""
57047,11,1,1,"http://","",1,2023-12-29 17:47:55.473000000,""
57047,11,2,2,"http://","",2,2023-12-29 17:47:55.477000000,""
57047,11,3,3,"http://","",3,2023-12-29 17:47:55.480000000,""
57047,11,4,4,"http://","",4,2023-12-29 17:47:55.483000000,""
57049,12,1,1,"http://","",1,2025-02-21 19:49:18.943000000,""
57049,12,2,2,"http://","",2,2025-02-21 19:49:18.947000000,""
57049,12,3,3,"http://","",3,2025-02-21 19:49:18.947000000,""
57049,12,4,4,"http://","",4,2025-02-21 19:49:18.950000000,""
57050,12,1,1,"http://","",1,2025-03-28 21:09:08.077000000,""
57050,12,2,2,"http://","",2,2025-03-28 21:09:08.080000000,""
57050,12,3,3,"http://","",3,2025-03-28 21:09:08.083000000,""
57050,12,4,4,"http://","",4,2025-03-28 21:09:08.087000000,""
57052,17,1,1,"http://","",1,2025-03-28 21:30:44.210000000,""
57052,17,2,2,"http://","",2,2025-03-28 21:30:44.217000000,""
57052,17,3,3,"http://","",3,2025-03-28 21:30:44.220000000,""
57052,17,4,4,"http://","",4,2025-03-28 21:30:44.223000000,""
57053,21,1,1,"http://","",1,2025-03-28 21:33:23.580000000,""
57053,21,2,2,"http://","",2,2025-03-28 21:33:23.583000000,""
57053,21,3,3,"http://","",3,2025-03-28 21:33:23.587000000,""
57053,21,4,4,"http://","",4,2025-03-28 21:33:23.590000000,""
57054,11,1,1,"http://","",1,2025-03-28 21:36:36.580000000,""
57054,11,2,2,"http://","",2,2025-03-28 21:36:36.593000000,""
57054,11,3,3,"http://","",3,2025-03-28 21:36:36.607000000,""
57054,11,4,4,"http://","",4,2025-03-28 21:36:36.620000000,""
57056,44,1,1,"http://","",1,2025-10-03 12:29:24.980000000,""
57056,44,2,2,"http://","",2,2025-10-03 12:29:24.983000000,""
57056,44,3,3,"http://","",3,2025-10-03 12:29:24.987000000,""
57056,44,4,4,"http://","",4,2025-10-03 12:29:24.990000000,""
57060,11,1,1,"http://","",1,2025-09-15 17:51:31.933000000,""
57060,11,2,2,"http://","",2,2025-09-15 17:51:31.937000000,""
57060,11,3,3,"http://","",3,2025-09-15 17:51:31.940000000,""
57060,11,4,4,"http://","",4,2025-09-15 17:51:31.943000000,""
57063,29,1,1,"http://","",1,2025-09-26 17:19:13.173000000,""
57063,29,2,2,"http://","",2,2025-09-26 17:19:13.177000000,""
57063,29,3,3,"http://","",3,2025-09-26 17:19:13.180000000,""
57063,29,4,4,"http://","",4,2025-09-26 17:19:13.183000000,""
57064,9,1,1,"http://","",1,2024-09-13 13:30:31.743000000,""
57064,9,2,2,"http://","",2,2024-09-13 13:30:31.743000000,""
57064,9,3,3,"http://","",3,2024-09-13 13:30:31.747000000,""
57064,9,4,4,"http://","",4,2024-09-13 13:30:31.750000000,""
57065,30,1,1,"http://","",1,2025-10-30 14:18:22.063000000,""
57065,30,2,2,"http://","",2,2025-10-30 14:18:22.063000000,""
57065,30,3,3,"http://","",3,2025-10-30 14:18:22.070000000,""
57065,30,4,4,"http://","",4,2025-10-30 14:18:22.073000000,""
57067,32,1,1,"http://","",1,2025-11-20 15:17:11.950000000,""
57067,32,2,2,"http://","",2,2025-11-20 15:17:11.980000000,""
57067,32,3,3,"http://","",3,2025-11-20 15:17:11.997000000,""
57067,32,4,4,"http://","",4,2025-11-20 15:17:12.010000000,""
57068,16,1,1,"http://","",1,2025-09-18 18:21:28.223000000,""
57068,16,2,2,"http://","",2,2025-09-18 18:21:28.230000000,""
57068,16,3,3,"http://","",3,2025-09-18 18:21:28.240000000,""
57068,16,4,4,"http://","",4,2025-09-18 18:21:28.240000000,""
57069,24,1,1,"http://","",1,2026-01-08 13:04:38.610000000,""
57069,24,2,2,"http://","",2,2026-01-08 13:04:38.613000000,""
57069,24,3,3,"http://","",3,2026-01-08 13:04:38.617000000,""
57069,24,4,4,"http://","",4,2026-01-08 13:04:38.623000000,""
57070,15,1,1,"http://","",1,2025-05-23 19:06:31.250000000,""
57070,15,2,2,"http://","",2,2025-05-23 19:06:31.253000000,""
57070,15,3,3,"http://","",3,2025-05-23 19:06:31.257000000,""
57070,15,4,4,"http://","",4,2025-05-23 19:06:31.260000000,""
57071,35,1,1,"http://","",1,2025-10-30 14:17:32.450000000,""
57071,35,2,2,"http://","",2,2025-10-30 14:17:32.453000000,""
57071,35,3,3,"http://","",3,2025-10-30 14:17:32.457000000,""
57071,35,4,4,"http://","",4,2025-10-30 14:17:32.460000000,""
57072,17,1,1,"http://","",1,2023-06-29 17:20:47.973000000,""
57072,17,2,2,"http://","",2,2023-06-29 17:20:47.977000000,""
57072,17,3,3,"http://","",3,2023-06-29 17:20:47.977000000,""
57072,17,4,4,"http://","",4,2023-06-29 17:20:47.980000000,""
57077,29,1,1,"http://","",1,2024-10-18 13:54:50.800000000,""
57077,29,2,2,"http://","",2,2024-10-18 13:54:50.803000000,""
57077,29,3,3,"http://","",3,2024-10-18 13:54:50.807000000,""
57077,29,4,4,"http://","",4,2024-10-18 13:54:50.810000000,""
57079,13,1,1,"http://","",1,2025-12-22 13:27:44.623000000,""
57079,13,2,2,"http://","",2,2025-12-22 13:27:44.627000000,""
57079,13,3,3,"http://","",3,2025-12-22 13:27:44.633000000,""
57079,13,4,4,"http://","",4,2025-12-22 13:27:44.640000000,""
57083,13,1,1,"http://","",1,2025-11-14 12:34:06.960000000,""
57083,13,2,2,"http://","",2,2025-11-14 12:34:06.963000000,""
57083,13,3,3,"http://","",3,2025-11-14 12:34:06.967000000,""
57083,13,4,4,"http://","",4,2025-11-14 12:34:06.970000000,""
57084,14,1,1,"http://","",1,2023-11-16 19:34:05.443000000,""
57084,14,2,2,"http://","",2,2023-11-16 19:34:05.450000000,""
57084,14,3,3,"http://","",3,2023-11-16 19:34:05.450000000,""
57084,14,4,4,"http://","",4,2023-11-16 19:34:05.453000000,""
57092,24,1,1,"http://","",1,2025-10-09 13:05:38.727000000,""
57092,24,2,2,"http://","",2,2025-10-09 13:05:38.730000000,""
57092,24,3,3,"http://","",3,2025-10-09 13:05:38.733000000,""
57092,24,4,4,"http://","",4,2025-10-09 13:05:38.737000000,""
57100,46,1,1,"http://","",1,2026-01-22 14:55:35.083000000,""
57100,46,2,2,"http://","",2,2026-01-22 14:55:35.087000000,""
57100,46,3,3,"http://","",3,2026-01-22 14:55:35.090000000,""
57100,46,4,4,"http://","",4,2026-01-22 14:55:35.090000000,""
57106,12,1,1,"http://","",1,2024-01-23 20:39:59.480000000,""
57106,12,2,2,"http://","",2,2024-01-23 20:39:59.480000000,""
57106,12,3,3,"http://","",3,2024-01-23 20:39:59.483000000,""
57106,12,4,4,"http://","",4,2024-01-23 20:39:59.487000000,""
57110,17,1,1,"http://","",1,2024-09-17 14:04:25.750000000,""
57110,17,2,2,"http://","",2,2024-09-17 14:04:25.750000000,""
57110,17,3,3,"http://","",3,2024-09-17 14:04:25.753000000,""
57110,17,4,4,"http://","",4,2024-09-17 14:04:25.757000000,""
57112,11,1,1,"http://","",1,2024-06-18 13:50:35.787000000,""
57112,11,2,2,"http://","",2,2024-06-18 13:50:35.797000000,""
57112,11,3,3,"http://","",3,2024-06-18 13:50:35.803000000,""
57112,11,4,4,"http://","",4,2024-06-18 13:50:35.817000000,""
57113,44,1,1,"http://","",1,2026-01-23 13:45:58.333000000,""
57113,44,2,2,"http://","",2,2026-01-23 13:45:58.333000000,""
57113,44,3,3,"http://","",3,2026-01-23 13:45:58.337000000,""
57113,44,4,4,"http://","",4,2026-01-23 13:45:58.340000000,""
57114,16,1,1,"http://","",1,2026-01-23 13:49:43.637000000,""
57114,16,2,2,"http://","",2,2026-01-23 13:49:43.640000000,""
57114,16,3,3,"http://","",3,2026-01-23 13:49:43.640000000,""
57114,16,4,4,"http://","",4,2026-01-23 13:49:43.643000000,""
57115,10,1,1,"http://","",1,2026-01-23 14:15:56.770000000,""
57115,10,2,2,"http://","",2,2026-01-23 14:15:56.773000000,""
57115,10,3,3,"http://","",3,2026-01-23 14:15:56.777000000,""
57115,10,4,4,"http://","",4,2026-01-23 14:15:56.780000000,""
57118,3,1,1,"http://","",1,2019-10-02 17:03:59.187000000,""
57118,3,2,2,"http://","",2,2019-10-02 17:03:59.187000000,""
57118,3,3,3,"http://","",3,2019-10-02 17:03:59.190000000,""
57118,3,4,4,"http://","",4,2019-10-02 17:03:59.190000000,""
57122,23,1,1,"http://","",1,2025-12-12 14:46:48.257000000,""
57122,23,2,2,"http://","",2,2025-12-12 14:46:48.260000000,""
57122,23,3,3,"http://","",3,2025-12-12 14:46:48.267000000,""
57122,23,4,4,"http://","",4,2025-12-12 14:46:48.273000000,""
57123,61,1,1,"http://","",1,2025-09-26 17:05:46.450000000,""
57123,61,2,2,"http://","",2,2025-09-26 17:05:46.453000000,""
57123,61,3,3,"http://","",3,2025-09-26 17:05:46.460000000,""
57123,61,4,4,"http://","",4,2025-09-26 17:05:46.463000000,""
57124,21,1,1,"http://","",1,2024-09-04 13:31:04.233000000,""
57124,21,2,2,"http://","",2,2024-09-04 13:31:04.237000000,""
57124,21,3,3,"http://","",3,2024-09-04 13:31:04.240000000,""
57124,21,4,4,"http://","",4,2024-09-04 13:31:04.240000000,""
57125,22,1,1,"http://","",1,2024-10-18 13:43:39.707000000,""
57125,22,2,2,"http://","",2,2024-10-18 13:43:39.707000000,""
57125,22,3,3,"http://","",3,2024-10-18 13:43:39.710000000,""
57125,22,4,4,"http://","",4,2024-10-18 13:43:39.713000000,""
57130,51,1,1,"http://","",1,2025-09-26 13:58:31.270000000,""
57130,51,2,2,"http://","",2,2025-09-26 13:58:31.273000000,""
57130,51,3,3,"http://","",3,2025-09-26 13:58:31.277000000,""
57130,51,4,4,"http://","",4,2025-09-26 13:58:31.280000000,""
57132,19,1,1,"http://","",1,2023-12-29 17:43:00.937000000,""
57132,19,2,2,"http://","",2,2023-12-29 17:43:00.940000000,""
57132,19,3,3,"http://","",3,2023-12-29 17:43:00.943000000,""
57132,19,4,4,"http://","",4,2023-12-29 17:43:00.943000000,""
57141,42,1,1,"http://","",1,2025-12-17 17:42:09.677000000,""
57141,42,2,2,"http://","",2,2025-12-17 17:42:09.680000000,""
57141,42,3,3,"http://","",3,2025-12-17 17:42:09.680000000,""
57141,42,4,4,"http://","",4,2025-12-17 17:42:09.683000000,""
57143,3,1,1,"http://","",1,2019-09-16 16:48:36.667000000,""
57143,3,2,2,"http://","",2,2019-09-16 16:48:36.670000000,""
57143,3,3,3,"http://","",3,2019-09-16 16:48:36.670000000,""
57143,3,4,4,"http://","",4,2019-09-16 16:48:36.673000000,""
57145,32,1,1,"http://","",1,2026-01-23 14:16:53.773000000,""
57145,32,2,2,"http://","",2,2026-01-23 14:16:53.777000000,""
57145,32,3,3,"http://","",3,2026-01-23 14:16:53.777000000,""
57145,32,4,4,"http://","",4,2026-01-23 14:16:53.780000000,""
57146,3,1,1,"http://","",1,2019-09-16 16:49:40.013000000,""
57146,3,2,2,"http://","",2,2019-09-16 16:49:40.017000000,""
57146,3,3,3,"http://","",3,2019-09-16 16:49:40.020000000,""
57146,3,4,4,"http://","",4,2019-09-16 16:49:40.020000000,""
57149,19,1,1,"http://","",1,2025-12-12 13:10:11.813000000,""
57149,19,2,2,"http://","",2,2025-12-12 13:10:11.817000000,""
57149,19,3,3,"http://","",3,2025-12-12 13:10:11.817000000,""
57149,19,4,4,"http://","",4,2025-12-12 13:10:11.820000000,""
57152,2,1,1,"http://","",1,2019-09-16 16:36:46.353000000,""
57152,2,2,2,"http://","",2,2019-09-16 16:36:46.357000000,""
57152,2,3,3,"http://","",3,2019-09-16 16:36:46.357000000,""
57152,2,4,4,"http://","",4,2019-09-16 16:36:46.360000000,""
57155,15,1,1,"http://","",1,2024-09-30 18:28:44.360000000,""
57155,15,2,2,"http://","",2,2024-09-30 18:28:44.363000000,""
57155,15,3,3,"http://","",3,2024-09-30 18:28:44.367000000,""
57155,15,4,4,"http://","",4,2024-09-30 18:28:44.367000000,""
57160,9,1,1,"http://","",1,2025-02-25 17:39:09.900000000,""
57160,9,2,2,"http://","",2,2025-02-25 17:39:09.903000000,""
57160,9,3,3,"http://","",3,2025-02-25 17:39:09.910000000,""
57160,9,4,4,"http://","",4,2025-02-25 17:39:09.913000000,""
57161,22,1,1,"http://","",1,2025-12-22 15:21:38.460000000,""
57161,22,2,2,"http://","",2,2025-12-22 15:21:38.463000000,""
57161,22,3,3,"http://","",3,2025-12-22 15:21:38.467000000,""
57161,22,4,4,"http://","",4,2025-12-22 15:21:38.470000000,""
57165,15,1,1,"http://","",1,2025-10-27 17:47:50.513000000,""
57165,15,2,2,"http://","",2,2025-10-27 17:47:50.517000000,""
57165,15,3,3,"http://","",3,2025-10-27 17:47:50.520000000,""
57165,15,4,4,"http://","",4,2025-10-27 17:47:50.523000000,""
57170,2,1,1,"http://","",1,2019-09-16 18:17:46.010000000,""
57170,2,2,2,"http://","",2,2019-09-16 18:17:46.010000000,""
57170,2,3,3,"http://","",3,2019-09-16 18:17:46.013000000,""
57170,2,4,4,"http://","",4,2019-09-16 18:17:46.017000000,""
57174,2,1,1,"http://","",1,2019-09-16 19:16:54.673000000,""
57174,2,2,2,"http://","",2,2019-09-16 19:16:54.677000000,""
57174,2,3,3,"http://","",3,2019-09-16 19:16:54.677000000,""
57174,2,4,4,"http://","",4,2019-09-16 19:16:54.680000000,""
57179,20,1,1,"http://","",1,2024-10-18 13:56:14.643000000,""
57179,20,2,2,"http://","",2,2024-10-18 13:56:14.647000000,""
57179,20,3,3,"http://","",3,2024-10-18 13:56:14.650000000,""
57179,20,4,4,"http://","",4,2024-10-18 13:56:14.650000000,""
57181,37,1,1,"http://","",1,2025-09-23 19:03:03.747000000,""
57181,37,2,2,"http://","",2,2025-09-23 19:03:03.750000000,""
57181,37,3,3,"http://","",3,2025-09-23 19:03:03.753000000,""
57181,37,4,4,"http://","",4,2025-09-23 19:03:03.757000000,""
57183,23,1,1,"http://","",1,2025-12-22 15:16:13.627000000,""
57183,23,2,2,"http://","",2,2025-12-22 15:16:13.630000000,""
57183,23,3,3,"http://","",3,2025-12-22 15:16:13.630000000,""
57183,23,4,4,"http://","",4,2025-12-22 15:16:13.637000000,""
57185,37,1,1,"http://","",1,2025-12-29 16:57:01.810000000,""
57185,37,2,2,"http://","",2,2025-12-29 16:57:01.810000000,""
57185,37,3,3,"http://","",3,2025-12-29 16:57:01.813000000,""
57185,37,4,4,"http://","",4,2025-12-29 16:57:01.813000000,""
57186,37,1,1,"http://","",1,2025-12-29 16:58:24.850000000,""
57186,37,2,2,"http://","",2,2025-12-29 16:58:24.853000000,""
57186,37,3,3,"http://","",3,2025-12-29 16:58:24.853000000,""
57186,37,4,4,"http://","",4,2025-12-29 16:58:24.857000000,""
57187,31,1,1,"http://","",1,2025-12-23 11:50:14.597000000,""
57187,31,2,2,"http://","",2,2025-12-23 11:50:14.600000000,""
57187,31,3,3,"http://","",3,2025-12-23 11:50:14.603000000,""
57187,31,4,4,"http://","",4,2025-12-23 11:50:14.607000000,""
57188,27,1,1,"http://","",1,2025-09-26 17:23:34.863000000,""
57188,27,2,2,"http://","",2,2025-09-26 17:23:34.867000000,""
57188,27,3,3,"http://","",3,2025-09-26 17:23:34.870000000,""
57188,27,4,4,"http://","",4,2025-09-26 17:23:34.870000000,""
57189,28,1,1,"http://","",1,2024-09-25 21:22:08.247000000,""
57189,28,2,2,"http://","",2,2024-09-25 21:22:08.247000000,""
57189,28,3,3,"http://","",3,2024-09-25 21:22:08.250000000,""
57189,28,4,4,"http://","",4,2024-09-25 21:22:08.253000000,""
57190,11,1,1,"http://","",1,2025-06-25 20:34:58.063000000,""
57190,11,2,2,"http://","",2,2025-06-25 20:34:58.067000000,""
57190,11,3,3,"http://","",3,2025-06-25 20:34:58.070000000,""
57190,11,4,4,"http://","",4,2025-06-25 20:34:58.073000000,""
57193,30,1,1,"http://","",1,2025-12-26 14:13:39.880000000,""
57193,30,2,2,"http://","",2,2025-12-26 14:13:39.883000000,""
57193,30,3,3,"http://","",3,2025-12-26 14:13:39.887000000,""
57193,30,4,4,"http://","",4,2025-12-26 14:13:39.890000000,""
57194,33,1,1,"http://","",1,2025-12-23 11:51:53.707000000,""
57194,33,2,2,"http://","",2,2025-12-23 11:51:53.710000000,""
57194,33,3,3,"http://","",3,2025-12-23 11:51:53.710000000,""
57194,33,4,4,"http://","",4,2025-12-23 11:51:53.713000000,""
57195,29,1,1,"http://","",1,2025-10-15 21:14:43.010000000,""
57195,29,2,2,"http://","",2,2025-10-15 21:14:43.013000000,""
57195,29,3,3,"http://","",3,2025-10-15 21:14:43.020000000,""
57195,29,4,4,"http://","",4,2025-10-15 21:14:43.023000000,""
57204,43,1,1,"http://","",1,2025-12-19 16:07:33.493000000,""
57204,43,2,2,"http://","",2,2025-12-19 16:07:33.497000000,""
57204,43,3,3,"http://","",3,2025-12-19 16:07:33.500000000,""
57204,43,4,4,"http://","",4,2025-12-19 16:07:33.500000000,""
57205,39,1,1,"http://","",1,2026-01-23 14:08:24.257000000,""
57205,39,2,2,"http://","",2,2026-01-23 14:08:24.260000000,""
57205,39,3,3,"http://","",3,2026-01-23 14:08:24.263000000,""
57205,39,4,4,"http://","",4,2026-01-23 14:08:24.263000000,""
57206,30,1,1,"http://","",1,2025-09-23 19:45:55.717000000,""
57206,30,2,2,"http://","",2,2025-09-23 19:45:55.720000000,""
57206,30,3,3,"http://","",3,2025-09-23 19:45:55.723000000,""
57206,30,4,4,"http://","",4,2025-09-23 19:45:55.727000000,""
57221,25,1,1,"http://","",1,2024-12-23 11:59:46.520000000,""
57221,25,2,2,"http://","",2,2024-12-23 11:59:46.527000000,""
57221,25,3,3,"http://","",3,2024-12-23 11:59:46.530000000,""
57221,25,4,4,"http://","",4,2024-12-23 11:59:46.537000000,""
57224,64,1,1,"http://","",1,2025-12-22 16:45:43.220000000,""
57224,64,2,2,"http://","",2,2025-12-22 16:45:43.220000000,""
57224,64,3,3,"http://","",3,2025-12-22 16:45:43.223000000,""
57224,64,4,4,"http://","",4,2025-12-22 16:45:43.227000000,""
57236,20,1,1,"http://","",1,2025-09-19 15:48:11.090000000,""
57236,20,2,2,"http://","",2,2025-09-19 15:48:11.093000000,""
57236,20,3,3,"http://","",3,2025-09-19 15:48:11.097000000,""
57236,20,4,4,"http://","",4,2025-09-19 15:48:11.097000000,""
57237,11,1,1,"http://","",1,2023-11-16 19:14:49.573000000,""
57237,11,2,2,"http://","",2,2023-11-16 19:14:49.573000000,""
57237,11,3,3,"http://","",3,2023-11-16 19:14:49.580000000,""
57237,11,4,4,"http://","",4,2023-11-16 19:14:49.580000000,""
57268,21,1,1,"http://","",1,2025-10-17 13:13:36.113000000,""
57268,21,2,2,"http://","",2,2025-10-17 13:13:36.120000000,""
57268,21,3,3,"http://","",3,2025-10-17 13:13:36.130000000,""
57268,21,4,4,"http://","",4,2025-10-17 13:13:36.140000000,""
57282,18,1,1,"http://","",1,2025-09-30 23:56:42.730000000,""
57282,18,2,2,"http://","",2,2025-09-30 23:56:42.733000000,""
57282,18,3,3,"http://","",3,2025-09-30 23:56:42.737000000,""
57282,18,4,4,"http://","",4,2025-09-30 23:56:42.740000000,""
57284,13,1,1,"http://","",1,2025-05-30 21:01:43.913000000,""
57284,13,2,2,"http://","",2,2025-05-30 21:01:43.917000000,""
57284,13,3,3,"http://","",3,2025-05-30 21:01:43.920000000,""
57284,13,4,4,"http://","",4,2025-05-30 21:01:43.923000000,""
57305,14,1,1,"http://","",1,2025-10-03 22:20:28.477000000,""
57305,14,2,2,"http://","",2,2025-10-03 22:20:28.477000000,""
57305,14,3,3,"http://","",3,2025-10-03 22:20:28.480000000,""
57305,14,4,4,"http://","",4,2025-10-03 22:20:28.483000000,""
57306,42,1,1,"http://","",1,2025-10-30 13:39:58.930000000,""
57306,42,2,2,"http://","",2,2025-10-30 13:39:58.933000000,""
57306,42,3,3,"http://","",3,2025-10-30 13:39:58.937000000,""
57306,42,4,4,"http://","",4,2025-10-30 13:39:58.940000000,""
57307,37,1,1,"http://","",1,2025-10-30 14:14:49.723000000,""
57307,37,2,2,"http://","",2,2025-10-30 14:14:49.723000000,""
57307,37,3,3,"http://","",3,2025-10-30 14:14:49.727000000,""
57307,37,4,4,"http://","",4,2025-10-30 14:14:49.730000000,""
57311,32,1,1,"http://","",1,2025-09-18 20:29:31.820000000,""
57311,32,2,2,"http://","",2,2025-09-18 20:29:31.823000000,""
57311,32,3,3,"http://","",3,2025-09-18 20:29:31.823000000,""
57311,32,4,4,"http://","",4,2025-09-18 20:29:31.827000000,""
57326,40,1,1,"http://","",1,2025-10-15 20:17:15.297000000,""
57326,40,2,2,"http://","",2,2025-10-15 20:17:15.307000000,""
57326,40,3,3,"http://","",3,2025-10-15 20:17:15.310000000,""
57326,40,4,4,"http://","",4,2025-10-15 20:17:15.317000000,""
57329,17,1,1,"http://","",1,2025-09-22 13:15:45.480000000,""
57329,17,2,2,"http://","",2,2025-09-22 13:15:45.480000000,""
57329,17,3,3,"http://","",3,2025-09-22 13:15:45.483000000,""
57329,17,4,4,"http://","",4,2025-09-22 13:15:45.490000000,""
57330,15,1,1,"http://","",1,2023-11-22 18:28:58.897000000,""
57330,15,2,2,"http://","",2,2023-11-22 18:28:58.900000000,""
57330,15,3,3,"http://","",3,2023-11-22 18:28:58.900000000,""
57330,15,4,4,"http://","",4,2023-11-22 18:28:58.903000000,""
57331,55,1,1,"http://","",1,2026-01-13 15:48:58.760000000,""
57331,55,2,2,"http://","",2,2026-01-13 15:48:58.763000000,""
57331,55,3,3,"http://","",3,2026-01-13 15:48:58.767000000,""
57331,55,4,4,"http://","",4,2026-01-13 15:48:58.770000000,""
57332,54,1,1,"http://","",1,2026-01-13 15:49:55.743000000,""
57332,54,2,2,"http://","",2,2026-01-13 15:49:55.747000000,""
57332,54,3,3,"http://","",3,2026-01-13 15:49:55.750000000,""
57332,54,4,4,"http://","",4,2026-01-13 15:49:55.750000000,""
57342,31,1,1,"http://","",1,2025-10-13 15:21:40.300000000,""
57342,31,2,2,"http://","",2,2025-10-13 15:21:40.307000000,""
57342,31,3,3,"http://","",3,2025-10-13 15:21:40.310000000,""
57342,31,4,4,"http://","",4,2025-10-13 15:21:40.313000000,""
57356,14,1,1,"http://","",1,2023-11-22 19:36:08.570000000,""
57356,14,2,2,"http://","",2,2023-11-22 19:36:08.570000000,""
57356,14,3,3,"http://","",3,2023-11-22 19:36:08.577000000,""
57356,14,4,4,"http://","",4,2023-11-22 19:36:08.580000000,""
57361,46,1,1,"http://","",1,2026-01-23 14:09:19.890000000,""
57361,46,2,2,"http://","",2,2026-01-23 14:09:19.890000000,""
57361,46,3,3,"http://","",3,2026-01-23 14:09:19.893000000,""
